anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip
gw-0161,192.0.2.161,161,18789,192.0.2.161:18789,https://192.0.2.161:18789,192.0.2.161:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0161-instance-1,IN,provider-0078,mdns,5353,False,False,0,192.0.2.161
gw-0162,192.0.2.162,162,18789,192.0.2.162:18789,https://192.0.2.162:18789,192.0.2.162:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0162-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.162
gw-0163,192.0.2.163,163,18789,192.0.2.163:18789,https://192.0.2.163:18789,192.0.2.163:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0163-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.163
gw-0164,192.0.2.164,164,18789,192.0.2.164:18789,https://192.0.2.164:18789,192.0.2.164:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0164-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.164
gw-0165,192.0.2.165,165,18789,192.0.2.165:18789,https://192.0.2.165:18789,192.0.2.165:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0165-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.165
gw-0166,192.0.2.166,166,18789,192.0.2.166:18789,https://192.0.2.166:18789,192.0.2.166:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0166-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.166
gw-0167,192.0.2.167,167,18789,192.0.2.167:18789,https://192.0.2.167:18789,192.0.2.167:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0167-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.167
gw-0168,192.0.2.168,168,18789,192.0.2.168:18789,https://192.0.2.168:18789,192.0.2.168:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0168-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.168
gw-0169,192.0.2.169,169,18789,192.0.2.169:18789,https://192.0.2.169:18789,192.0.2.169:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0169-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.169
gw-0170,192.0.2.170,170,18789,192.0.2.170:18789,https://192.0.2.170:18789,192.0.2.170:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0170-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.170
gw-0171,192.0.2.171,171,18789,192.0.2.171:18789,https://192.0.2.171:18789,192.0.2.171:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0171-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.171
gw-0172,192.0.2.172,172,18789,192.0.2.172:18789,https://192.0.2.172:18789,192.0.2.172:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0172-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.172
gw-0173,192.0.2.173,173,18789,192.0.2.173:18789,https://192.0.2.173:18789,192.0.2.173:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0173-instance-1,SG,provider-0081,mdns,5353,False,False,0,192.0.2.173
gw-0174,192.0.2.174,174,18789,192.0.2.174:18789,https://192.0.2.174:18789,192.0.2.174:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0174-instance-1,DE,provider-0016,mdns,5353,False,False,0,192.0.2.174
gw-0175,192.0.2.175,175,18788,192.0.2.175:18788,http://192.0.2.175:18788,192.0.2.175:18788,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0175-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.175
gw-0176,192.0.2.176,176,18789,192.0.2.176:18789,https://192.0.2.176:18789,192.0.2.176:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0176-instance-1,DE,provider-0016,mdns,5353,False,False,0,192.0.2.176
gw-0177,192.0.2.177,177,18789,192.0.2.177:18789,https://192.0.2.177:18789,192.0.2.177:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0177-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.177
gw-0178,192.0.2.178,178,18789,192.0.2.178:18789,https://192.0.2.178:18789,192.0.2.178:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0178-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.178
gw-0179,192.0.2.179,179,18789,192.0.2.179:18789,https://192.0.2.179:18789,192.0.2.179:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0179-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.179
gw-0180,192.0.2.180,180,18789,192.0.2.180:18789,https://192.0.2.180:18789,192.0.2.180:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0180-instance-1,JP,provider-0056,mdns,5353,False,False,0,192.0.2.180
gw-0181,192.0.2.181,181,18789,192.0.2.181:18789,https://192.0.2.181:18789,192.0.2.181:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0181-instance-1,ID,provider-0064,mdns,5353,False,False,0,192.0.2.181
gw-0182,192.0.2.182,182,18789,192.0.2.182:18789,https://192.0.2.182:18789,192.0.2.182:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0182-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.182
gw-0183,192.0.2.183,183,18789,192.0.2.183:18789,https://192.0.2.183:18789,192.0.2.183:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0183-instance-1,JP,provider-0050,mdns,5353,False,False,0,192.0.2.183
gw-0184,192.0.2.184,184,18789,192.0.2.184:18789,https://192.0.2.184:18789,192.0.2.184:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0184-instance-1,AU,provider-0016,mdns,5353,False,False,0,192.0.2.184
gw-0185,192.0.2.185,185,18789,192.0.2.185:18789,https://192.0.2.185:18789,192.0.2.185:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0185-instance-1,AU,provider-0082,mdns,5353,False,False,0,192.0.2.185
gw-0186,192.0.2.186,186,18789,192.0.2.186:18789,https://192.0.2.186:18789,192.0.2.186:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0186-instance-1,AU,provider-0082,mdns,5353,False,False,0,192.0.2.186
gw-0187,192.0.2.187,187,18789,192.0.2.187:18789,https://192.0.2.187:18789,192.0.2.187:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0187-instance-1,NL,provider-0082,mdns,5353,False,False,0,192.0.2.187
gw-0188,192.0.2.188,188,18789,192.0.2.188:18789,https://192.0.2.188:18789,192.0.2.188:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0188-instance-1,US,provider-0029,mdns,5353,False,False,0,192.0.2.188
gw-0189,192.0.2.189,189,18789,192.0.2.189:18789,https://192.0.2.189:18789,192.0.2.189:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0189-instance-1,US,provider-0083,mdns,5353,False,False,0,192.0.2.189
gw-0190,192.0.2.190,190,18789,192.0.2.190:18789,https://192.0.2.190:18789,192.0.2.190:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0190-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.190
gw-0191,192.0.2.191,191,18789,192.0.2.191:18789,https://192.0.2.191:18789,192.0.2.191:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0191-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.191
gw-0192,192.0.2.192,192,18789,192.0.2.192:18789,https://192.0.2.192:18789,192.0.2.192:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0192-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.192
gw-0193,192.0.2.193,193,3000,192.0.2.193:3000,http://192.0.2.193:3000,192.0.2.193:3000,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0193-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.193
gw-0194,192.0.2.194,194,44670,192.0.2.194:44670,http://192.0.2.194:44670,192.0.2.194:44670,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0194-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.194
gw-0195,192.0.2.195,195,18789,192.0.2.195:18789,https://192.0.2.195:18789,192.0.2.195:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0195-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.195
gw-0196,192.0.2.196,196,18789,192.0.2.196:18789,https://192.0.2.196:18789,192.0.2.196:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0196-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.196
gw-0197,192.0.2.197,197,18789,192.0.2.197:18789,https://192.0.2.197:18789,192.0.2.197:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0197-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.197
gw-0198,192.0.2.198,198,18789,192.0.2.198:18789,https://192.0.2.198:18789,192.0.2.198:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0198-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.198
gw-0199,192.0.2.199,199,18789,192.0.2.199:18789,https://192.0.2.199:18789,192.0.2.199:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0199-instance-1,US,provider-0036,mdns,5353,False,False,0,192.0.2.199
gw-0200,192.0.2.200,200,18789,192.0.2.200:18789,https://192.0.2.200:18789,192.0.2.200:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0200-instance-1,GB,provider-0085,mdns,5353,False,False,0,192.0.2.200
gw-0201,192.0.2.201,201,18789,192.0.2.201:18789,https://192.0.2.201:18789,192.0.2.201:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0201-instance-1,CN,provider-0086,mdns,5353,False,False,0,192.0.2.201
gw-0202,192.0.2.202,202,18789,192.0.2.202:18789,https://192.0.2.202:18789,192.0.2.202:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0202-instance-1,CN,provider-0087,mdns,5353,False,False,0,192.0.2.202
gw-0203,192.0.2.203,203,18789,192.0.2.203:18789,https://192.0.2.203:18789,192.0.2.203:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0203-instance-1,IS,provider-0088,mdns,5353,False,False,0,192.0.2.203
gw-0204,192.0.2.204,204,18789,192.0.2.204:18789,https://192.0.2.204:18789,192.0.2.204:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0204-instance-1,DE,provider-0089,mdns,5353,False,False,0,192.0.2.204
gw-0205,192.0.2.205,205,18789,192.0.2.205:18789,https://192.0.2.205:18789,192.0.2.205:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0205-instance-1,BG,provider-0090,mdns,5353,False,False,0,192.0.2.205
gw-0206,192.0.2.206,206,18789,192.0.2.206:18789,https://192.0.2.206:18789,192.0.2.206:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0206-instance-1,HK,provider-0091,mdns,5353,False,False,0,192.0.2.206
gw-0207,192.0.2.207,207,18789,192.0.2.207:18789,https://192.0.2.207:18789,192.0.2.207:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0207-instance-1,HK,provider-0092,mdns,5353,False,False,0,192.0.2.207
gw-0208,192.0.2.208,208,18789,192.0.2.208:18789,https://192.0.2.208:18789,192.0.2.208:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0208-instance-1,FI,provider-0093,mdns,5353,False,False,0,192.0.2.208
gw-0209,192.0.2.209,209,18789,192.0.2.209:18789,https://192.0.2.209:18789,192.0.2.209:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0209-instance-1,HU,provider-0094,mdns,5353,False,False,0,192.0.2.209
gw-0210,192.0.2.210,210,18789,192.0.2.210:18789,https://192.0.2.210:18789,192.0.2.210:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0210-instance-1,SG,provider-0016,mdns,5353,False,False,0,192.0.2.210
gw-0211,192.0.2.211,211,18789,192.0.2.211:18789,https://192.0.2.211:18789,192.0.2.211:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0211-instance-1,SG,provider-0016,mdns,5353,False,False,0,192.0.2.211
gw-0212,192.0.2.212,212,18789,192.0.2.212:18789,https://192.0.2.212:18789,192.0.2.212:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0212-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.212
gw-0213,192.0.2.213,213,18789,192.0.2.213:18789,https://192.0.2.213:18789,192.0.2.213:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0213-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.213
gw-0214,192.0.2.214,214,18789,192.0.2.214:18789,https://192.0.2.214:18789,192.0.2.214:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0214-instance-1,AR,provider-0095,mdns,5353,False,False,0,192.0.2.214
gw-0215,192.0.2.215,215,18789,192.0.2.215:18789,https://192.0.2.215:18789,192.0.2.215:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0215-instance-1,US,provider-0017,mdns,5353,False,False,0,192.0.2.215
gw-0216,192.0.2.216,216,18789,192.0.2.216:18789,https://192.0.2.216:18789,192.0.2.216:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0216-instance-1,US,provider-0029,mdns,5353,False,False,0,192.0.2.216
gw-0217,192.0.2.217,217,18789,192.0.2.217:18789,https://192.0.2.217:18789,192.0.2.217:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0217-instance-1,PL,provider-0096,mdns,5353,False,False,0,192.0.2.217
gw-0218,192.0.2.218,218,18789,192.0.2.218:18789,https://192.0.2.218:18789,192.0.2.218:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0218-instance-1,US,provider-0097,mdns,5353,False,False,0,192.0.2.218
gw-0219,192.0.2.219,219,18789,192.0.2.219:18789,https://192.0.2.219:18789,192.0.2.219:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0219-instance-1,DE,provider-0098,mdns,5353,False,False,0,192.0.2.219
gw-0220,192.0.2.220,220,18789,192.0.2.220:18789,https://192.0.2.220:18789,192.0.2.220:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0220-instance-1,LV,provider-0099,mdns,5353,False,False,0,192.0.2.220
gw-0221,192.0.2.221,221,18789,192.0.2.221:18789,https://192.0.2.221:18789,192.0.2.221:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0221-instance-1,DE,provider-0100,mdns,5353,False,False,0,192.0.2.221
gw-0222,192.0.2.222,222,18789,192.0.2.222:18789,https://192.0.2.222:18789,192.0.2.222:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0222-instance-1,NL,provider-0101,mdns,5353,False,False,0,192.0.2.222
gw-0223,192.0.2.223,223,18789,192.0.2.223:18789,https://192.0.2.223:18789,192.0.2.223:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0223-instance-1,NL,provider-0102,mdns,5353,False,False,0,192.0.2.223
gw-0224,192.0.2.224,224,18789,192.0.2.224:18789,https://192.0.2.224:18789,192.0.2.224:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0224-instance-1,GB,provider-0103,mdns,5353,False,False,0,192.0.2.224
gw-0225,192.0.2.225,225,18789,192.0.2.225:18789,https://192.0.2.225:18789,192.0.2.225:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0225-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.225
gw-0226,192.0.2.226,226,18789,192.0.2.226:18789,https://192.0.2.226:18789,192.0.2.226:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0226-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.226
gw-0227,192.0.2.227,227,18789,192.0.2.227:18789,https://192.0.2.227:18789,192.0.2.227:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0227-instance-1,DE,provider-0104,mdns,5353,False,False,0,192.0.2.227
gw-0228,192.0.2.228,228,18789,192.0.2.228:18789,https://192.0.2.228:18789,192.0.2.228:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0228-instance-1,ZA,provider-0105,mdns,5353,False,False,0,192.0.2.228
gw-0229,192.0.2.229,229,18789,192.0.2.229:18789,https://192.0.2.229:18789,192.0.2.229:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0229-instance-1,JP,provider-0031,mdns,5353,False,False,0,192.0.2.229
gw-0230,192.0.2.230,230,18789,192.0.2.230:18789,https://192.0.2.230:18789,192.0.2.230:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0230-instance-1,US,provider-0028,mdns,5353,False,False,0,192.0.2.230
gw-0231,192.0.2.231,231,18222,192.0.2.231:18222,http://192.0.2.231:18222,192.0.2.231:18222,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0231-instance-1,US,provider-0106,mdns,5353,False,False,0,192.0.2.231
gw-0232,192.0.2.232,232,18789,192.0.2.232:18789,https://192.0.2.232:18789,192.0.2.232:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0232-instance-1,GB,provider-0107,mdns,5353,False,False,0,192.0.2.232
gw-0233,192.0.2.233,233,18789,192.0.2.233:18789,https://192.0.2.233:18789,192.0.2.233:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0233-instance-1,DE,provider-0098,mdns,5353,False,False,0,192.0.2.233
gw-0234,192.0.2.234,234,18789,192.0.2.234:18789,https://192.0.2.234:18789,192.0.2.234:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0234-instance-1,CN,provider-0108,mdns,5353,False,False,0,192.0.2.234
gw-0235,192.0.2.235,235,37172,192.0.2.235:37172,http://192.0.2.235:37172,192.0.2.235:37172,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0235-instance-1,CN,provider-0108,mdns,5353,False,False,0,192.0.2.235
gw-0236,192.0.2.236,236,18789,192.0.2.236:18789,https://192.0.2.236:18789,192.0.2.236:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0236-instance-1,CN,provider-0108,mdns,5353,False,False,0,192.0.2.236
gw-0237,192.0.2.237,237,18789,192.0.2.237:18789,https://192.0.2.237:18789,192.0.2.237:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0237-instance-1,CN,provider-0108,mdns,5353,False,False,0,192.0.2.237
gw-0238,192.0.2.238,238,18789,192.0.2.238:18789,https://192.0.2.238:18789,192.0.2.238:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0238-instance-1,CN,provider-0108,mdns,5353,False,False,0,192.0.2.238
gw-0239,192.0.2.239,239,18789,192.0.2.239:18789,https://192.0.2.239:18789,192.0.2.239:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0239-instance-1,HK,provider-0109,mdns,5353,False,False,0,192.0.2.239
gw-0240,192.0.2.240,240,18789,192.0.2.240:18789,https://192.0.2.240:18789,192.0.2.240:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0240-instance-1,ID,provider-0110,mdns,5353,False,False,0,192.0.2.240
gw-0241,192.0.2.241,241,18789,192.0.2.241:18789,https://192.0.2.241:18789,192.0.2.241:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0241-instance-1,SG,provider-0111,mdns,5353,False,False,0,192.0.2.241
gw-0242,192.0.2.242,242,18789,192.0.2.242:18789,https://192.0.2.242:18789,192.0.2.242:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0242-instance-1,FI,provider-0036,mdns,5353,False,False,0,192.0.2.242
gw-0243,192.0.2.243,243,18789,192.0.2.243:18789,https://192.0.2.243:18789,192.0.2.243:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0243-instance-1,FI,provider-0036,mdns,5353,False,False,0,192.0.2.243
gw-0244,192.0.2.244,244,18789,192.0.2.244:18789,https://192.0.2.244:18789,192.0.2.244:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0244-instance-1,FI,provider-0036,mdns,5353,False,False,0,192.0.2.244
gw-0245,192.0.2.245,245,18789,192.0.2.245:18789,https://192.0.2.245:18789,192.0.2.245:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0245-instance-1,US,provider-0112,mdns,5353,False,False,0,192.0.2.245
gw-0246,192.0.2.246,246,18789,192.0.2.246:18789,https://192.0.2.246:18789,192.0.2.246:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0246-instance-1,US,provider-0113,mdns,5353,False,False,0,192.0.2.246
gw-0247,192.0.2.247,247,18789,192.0.2.247:18789,https://192.0.2.247:18789,192.0.2.247:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0247-instance-1,GB,provider-0016,mdns,5353,False,False,0,192.0.2.247
gw-0248,192.0.2.248,248,18789,192.0.2.248:18789,https://192.0.2.248:18789,192.0.2.248:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0248-instance-1,GB,provider-0016,mdns,5353,False,False,0,192.0.2.248
gw-0249,192.0.2.249,249,18789,192.0.2.249:18789,https://192.0.2.249:18789,192.0.2.249:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0249-instance-1,SG,provider-0016,mdns,5353,False,False,0,192.0.2.249
gw-0250,192.0.2.250,250,5353,192.0.2.250:5353,http://192.0.2.250:5353,192.0.2.250:5353,0.55,,,,,False,,,,,US,provider-0114,mdns,5353,False,False,0,192.0.2.250
